New column,New column (1)
pocájtati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pocájtati -am dov. (ā) nižje pog. ozdraviti, pozdraviti: to te bo pocajtalo\npocájtati se ozdraveti, pozdraviti se: ali si se že pocajtal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pohécati se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pohécati se -am se dov. (ẹ̑) nižje pog. pošaliti se: čeprav se je samo malo pohecal, mu ni odpustila \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pokomandírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pokomandírati -am dov. (ȋ) nižje pog. opraviti, urediti: pomagali so mu in pokomandirali vse, kakor se jim je zdelo prav\n● pog. rad nas pokomandira nam kaj ukaže \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pokrepáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pokrepáti -ám dov., pokrêpal (á ȃ) nižje pog., ekspr. drug za drugim poginiti: konji so pokrepali\n // nizko pomreti: pokrepali bodo od lakote \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
póln,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n póln -a -o [u̯n] prid., pólnejši (ọ̑ ọ́) \n1. v katerem je toliko česa\na) kolikor drži: sod je poln, nehaj vlivati; polna košara, vreča; do polovice poln; skoraj poln; zvrhano poln / v vrsti so stali kozarci, polni medu napolnjeni z medom\nb) kolikor lahko sprejme: polni avtobusi niso ustavljali na postajah; hoteli so v počitnicah polni; polna skladišča; ekspr. nastopili so pred nabito polno dvorano / zvezek bo kmalu poln\n2. s širokim pomenskim obsegom v katerem je določena stvar\na) v velikem številu, v veliki količini: hlevi so spet polni; ob praznikih so gostilne polne / poln klas, strok v katerem je dosti semen; češnje so letos polne imajo dosti sadov\n // nav., ekspr.: trg je bil poln ljudi na trgu je bilo dosti ljudi; biti poln načrtov, vtisov imeti dosti načrtov, vtisov; ceste, polne blata zelo blatne; knjiž.: leto, polno dogodkov; zvezd polno nebo\nb) sploh: vse vaze so polne, kam naj da rože; obe roki ima polni; ima polna usta / polna puška nabita; polna školjka v kateri je žival\n // ki ima določene lastnosti, značilnosti v veliki meri: poln glas; poln okus izrazit; polna, črna brada gosta\n // izrazno poln jezik; vsebinsko in zvočno poln verz / publ. ta starec je edina polna oseba romana prepričljiva, živa\n // ekspr., z rodilnikom ki ima kako lastnost v veliki meri: odšel je poln upanja; biti poln veselja, zdravja zelo vesel, zdrav; knjiž.: glas, poln hrepenenja; ljubezni poln pogled\n3. ki predstavlja najvišjo stopnjo\na) glede na določeno mero: popiti poln lonec mleka; dodati polno veliko žlico olja / publ.: plačati je moral polno vsoto celo; delati polno uro / polna pokojnina pokojnina, za katero so izpolnjeni vsi pogoji za največji dosegljivi znesek\nb) publ. glede na določene možnosti, sposobnosti: zaleteti se ob polni hitrosti; nasad je v polni rodovitnosti največji; stroj je dosegel polno število obratov največje mogoče\n // čas polnega razcveta baročne umetnosti\n4. publ. ki obsega vse sestavne dele celote, enote; popoln: vojak v polni bojni opremi; književnost, ki ima razvito le poezijo, še ni polna književnost / zbora so se udeležili v polnem številu vsi\n // napiši njegov polni naslov ime, priimek in bivališče; podpisati se s polnim imenom z imenom in priimkom\n // ki ni z ničimer omejen, zmanjšan: biti pri polni zavesti / bojevati se za polno neodvisnost; prevzeti polno odgovornost za akcijo vso; to zahtevate s polno pravico popolnoma upravičeno\n // to je junaštvo v polnem pomenu besede pravo, resnično junaštvo\n // v prislovni rabi, v zvezi v polni meri, v polnem obsegu v celoti, popolnoma: prikazati stvar v polnem obsegu; tak odgovor ne zadovoljuje v polni meri / to nas v polni meri sili k smotrnejšemu gospodarjenju zelo, močno\n5. ekspr. ki ima na telesu razmeroma precej tolšče, mesa: bila je polna, a ne debela / polne prsi, roke, ustnice / postati poln v obraz\n6. ki ni votel, je iz celega: poln rog; polna in votla telesa / kolo s polnimi gumami brez zračnic; polna opeka opeka, ki nima votlin, votlinic\n // ki je cel pobarvan, izvezen: polni krožci; listi naj bodo polni, cveti pa le obrobljeni / polna luna luna, ko je vidna vsa njena površina\n7. ekspr., z oslabljenim pomenom poudarja pomen samostalnika, na katerega se veže: predenj je stresla poln predpasnik jabolk; polna stran opomb; prinesti polno naročje drv\n● ekspr. ona je v polnem cvetu zelo lepa, mlada; pog., ekspr. obljub imam že poln kovček ne maram, da mi še naprej samo obljubljate; nižje pog. zdaj te imam pa poln kufer naveličan sem te, odveč si mi; knjiž. skrinja iz polnega lesa iz masivnega lesa; ekspr. živeti ob, pri polnih loncih v izobilju; star. ni se ga upala pogledati s polnim pogledom naravnost; odkrito; pog. ne zanima ga drugo, kot da ima poln trebuh da je sit; ekspr. časopisi so polni hvale o njem zelo ga hvalijo; ekspr. on je poln muh, vseh muh poln je zelo zvit, prebrisan; ekspr. samega sebe poln človek samoljuben, domišljav; zastar. oba moža sta bila polna vina sta bila (od vina) pijana; ekspr. imeti polno denarnico veliko denarja; ekspr. imeti polno glavo skrbi zelo veliko; nizko on ima takoj polne hlače takoj se ustraši, izgubi pogum in zato popusti, odneha; ekspr. stoji pri polnih jaslih ima v obilju vse gmotne dobrine; pri polni mizi menda ne boš lačen pri mizi, obloženi s hrano; ekspr. delati s polno paro zelo hitro; ekspr. imeti polne roke dela biti zelo zaposlen; ekspr. imeti zmeraj polno torbo novic dosti, veliko; ne govori, kadar imaš polna usta kadar imaš v ustih hrano; ekspr. zdaj je mera polna ni mogoče, ne sme se več ostati neprizadet, pasiven; ekspr. da je bila mera polna, se je še urezal poleg, povrhu vseh nevšečnosti, težav; obe roki imam polni, primi ti v obeh rokah imam, držim nekaj; ekspr. vse misli so mu polne dekleta veliko misli nanjo; ekspr. vsa cesta ga je bila polna pijan se je opotekal po njej; ekspr. imeti hišo polno gostov imeti veliko gostov; ekspr. vsa hiša je polna tega otroka po celi hiši skače; ekspr. zakričati iz polnega grla, polnih pljuč zelo; ekspr. pluti s polnimi jadri k cilju hitro, brez obotavljanja se mu bližati; ekspr. zadihati s polnimi pljuči postati prost, svoboden; ekspr. tega imam že polna ušesa nočem več poslušati tega; ekspr. iz mesta se je vrnil s polnimi ušesi čenč v mestu je izvedel veliko čenč; ekspr. vsa usta so polna njene lepote vsi veliko govorijo o njeni lepoti; preg. česar polno je srce, o tem usta rada govore človek rad govori o svojih čustvih; včeraj je bil sosed po polnem trezen popolnem\n♦ agr. polna zrelost semena zrelost semena, ki v ustreznih razmerah lahko vzkali; polno mleko mleko, ki ima vso maščobo; polno seme seme, ki v ustreznih razmerah lahko vzkali; avt. voziti s polnim plinom z največjim možnim dotokom goriva; geom. polni kot kot, ki meri 360°; polna črta črta, narisana brez vmesnih presledkov; gled. polna kulisa kulisa, ki je brez odprtin za okna, vrata; jur. polni delovni čas delovni čas, ki traja 42 ur na teden; les. polni meter kubični meter; lingv. polna prevojna stopnja prevojna stopnja s korenskim samoglasnikom o, e ali u; lit. polni stik rima; muz. polni ton ton, ki je izrazit, čist in ima dosti sozvenečih tonov; obrt. čevlji s polno peto s peto, ki se od sredine stopala postopoma veča; polno kitanje kitanje vse površine; tur. polni penzion s tremi obroki hrane; vrtn. polni cvet cvet, ki ima povečano število cvetnih listov v cvetu ali cvetov v socvetju\npólno \n1. prislov od poln: glas je zvenel polno; polno razvita osebnost\n2. veliko, mnogo: na cestah je polno ljudi / v njem je polno življenja / gozd nudi vse polno koristi\n● ekspr. povsod ga je polno povsod ga lahko srečaš; pog. ima jih polno za ušesi je zelo navihan; sam.: ekspr. dajati iz polnega veliko, radodarno; ekspr. kot umetnik se je iz polnega izživljal v poeziji najbolj celovito, popolno; ekspr. izobraženstvo hoče zajemati iz polnega hoče biti dobro obveščeno, seznanjeno; ekspr. njegove sodbe navadno zadenejo v polno so točne, pravilne; so učinkovite\n♦ lov. zadeti žival v polno smrtno; šport. metati na polno pri kegljanju metati, ko stojijo vsi keglji; metati določeno število lučajev, pri čemer se podrti keglji po vsakem lučaju postavijo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pomálati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pomálati -am dov. (ȃ ȃ) nižje pog. popleskati, poslikati: pomalati stanovanje\npomálan -a -o: zeleno pomalana soba\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pòp,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pòp2 pôpa m (ȍ ó) nižje pog. lepilo: pop ne drži več \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
porájtati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n porájtati -am nedov. (á) nižje pog. zanimati se, meniti se: zanj nihče ne porajta / za njegove besede ne porajtaj / po večini ga ljudje sploh niso porajtali upoštevali \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
porcijón,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n porcijón -a m (ọ̑) nižje pog. porcija: naročil je porcijon golaža \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pôrhant,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pôrhant -a m (ó) nižje pog. debela, na narobni strani kosmata bombažna tkanina; barhant: obleka iz porhanta \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pôrhantast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pôrhantast -a -o prid. (ó) nižje pog. barhantast: porhantasta srajca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pòrka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pòrka medm. (ȍ) nižje pog. izraža močno podkrepitev trditve: porka, vse gre narobe / porka madona porkamadona \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pòrkamadôna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pòrkamadôna in pòrkamadóna in pòrka madôna in pòrka madóna medm. (ȍ-ȏ; ȍ-ọ̑) nižje pog. izraža močno podkrepitev trditve: ustavi jih, porkamadona \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; pòrkamadôna in pòrkamadóna in pòrka madôna in pòrka madóna medm. (ȍ-ȏ; ȍ-ọ̑) nižje pog. izraža močno podkrepitev trditve: ustavi jih, porkamadona \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
posesáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n posesáti -ám [səs in ses] dov. (á ȃ) \n1. s sesanjem popiti: tele je posesalo vse mleko / posesati sok / trava s svojimi gostimi koreninami posesa vso vlago\n2. s sesanjem spraviti iz česa: posesati sok iz limone / posesati prah s sesalcem; s črpalko posesati zrak\n3. nižje pog. popiti: posesal je že dva bokala vina\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pošlátati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pošlátati -am dov., tudi pošlatájte; tudi pošlatála (á ā) nižje pog. potipati: pošlatati blago; pošlatal se je po glavi / pošlatal te bom, da boš ves črn natepel, pretepel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pošpégati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pošpégati -am dov. (ẹ̑) nižje pog. pogledati, pokukati: pošpegati izza drevesa; pošpegati skozi ključavnico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pošprícati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pošprícati -am dov. (ȋ) nižje pog. poškropiti: avtomobil jo je pošprical / pošpricati njivo z apnom\npošprícan -a -o: bil je ves pošprican od blata\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
poštírkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n poštírkati -am dov. (í) nižje pog. poškrobiti: poštirkati prt\npoštírkan -a -o \n1. deležnik od poštirkati: poštirkana srajca\n2. pog., ekspr. ki se pretirano skrbno oblači in pretirano vljudno vede: poštirkan moški; zmeraj je poštirkan; prisl.: poštirkano se držati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
poštúpati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n poštúpati -am dov. (ȗ) nižje pog. potresti, posuti: poštupati travnik; poštupati z moko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
potróštati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n potróštati -am dov. (ọ̑) nižje pog. potolažiti: fant je potroštal dekle \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
póvšter,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n póvšter -tra m (ọ́) nižje pog. blazina: pretresti povštre; posedati po povštrih \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
poznáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n poznáti -znám nedov. (á ȃ) \n1. vedeti za obstajanje, lastnosti, značilnosti koga: nihče ga ne pozna; ali me še poznaš; ni poznal ne očeta ne matere; pozna ga iz otroških let; pozna jo samo od dobre strani; poznati po glasu, hoji, imenu, resnicoljubnosti; dobro, navidez, pobliže, slabo poznati; poznajo ga kot, zastar. za poštenjaka; midva se pa že poznava / nikoli ne bo drugačen, saj ga poznam\n2. vedeti (za) kaj, biti seznanjen s čim: bal se je približati stražarju, ker ni poznal gesla; poznati pot; poznati pravila, zakone; to pravljico pozna vsak otrok; dobro poznam ta problem; razmere pozna do podrobnosti; pog. svoj klobuk bom pa ja poznal / to hišo poznam sem jo že videl\n // mlad je še in ne pozna življenja\n // imeti s študijem, raziskovanjem pridobljeno vednost o določeni dejavnosti, stvari ali področju: moderne glasbe ne pozna; dobro pozna evropsko književnost; pozna svojo stroko; malokdo tako pozna Prešernove poezije kot on / poznati imena rastlin; za prevajanje je treba dobro poznati oba jezika znati, obvladati; not ne pozna jih ne zna brati\n3. ekspr. vedeti za značilnosti kakega pojava, zlasti negativnega: dobro pozna fašizem in njegove metode; pozna njegove napake; poznam ta strah, ni mi treba razlagati\n4. nav. ekspr. biti v določenem, navadno dobrem odnosu s kom: on bo že dobil službo, ker oče pozna direktorja; pozna se s profesorjem\n5. ekspr. ozirati se na koga, upoštevati ga: starše pozna samo, kadar jih potrebuje / nihče ga ni poznal v nesreči mu ni pomagal\n6. nav. ekspr., z oslabljenim pomenom, navadno z nikalnico izraža, da to, kar določa sobesedilo, pri osebku obstaja: materina ljubezen ne pozna mej; nobene mere ne pozna; on ne pozna milosti, opravičevanja; te navade pri nas ne poznamo; nobene olike ne pozna; počitka sploh ne pozna; te dežele ne poznajo snega; takrat je še poznal srečo, veselje\n● nižje pog. nobenega heca ne pozna je resen, ne mara potegavščin; bolnik nikogar ne pozna ni pri zavesti; ekspr. ta človek ne pozna šale vse jemlje, obravnava resno; ekspr. ti še ne poznaš ljudi po mojem mnenju so ljudje slabi; ekspr. kako sem mogel to storiti, sam sebe ne poznam zelo sem začuden nad svojim dejanjem, ravnanjem; ekspr. če to narediš, te ne poznam več nočem imeti opravka, stikov s teboj; ekspr. vidva sta mi skrila denarnico, saj vaju poznam vem, da sta nagajiva; ekspr. pozna ga do jeter, do obisti pozna vse njegove lastnosti, zlasti slabe; še ne pozna na uro ne zna razbrati časa z ure; zastar. ne pozna ga več za svojega sina ne prizna, ne šteje; poznam ga samo po imenu nisem ga še videl, nisem se še srečal z njim; pog. samo napol ga poznam ne dobro, nekoliko; poznam ga kot slab denar, kot svoj žep zelo dobro, zlasti po slabih lastnostih\npoznáti se biti viden, kazati se: bolezen se ji pozna na obrazu; na tej preprogi se pozna vsaka stopinja; pozna se mu, da ni spal; po govorici se mu pozna, da ni domačin / noseča je, pa se ji še nič ne pozna\n● delu se pozna hitrica zaradi prehitrega delanja, opravljanja je delo manj kvalitetno; ekspr. pijača se mu kar precej pozna je precej vinjen; pog. njemu se res ne poznajo leta videti je mlajši, kot je v resnici; ekspr. podražitev se mu zelo pozna zaradi podražitve potroši dosti več; ekspr. tega ne bom končal do roka, saj se poznam vem, koliko zmorem; ekspr. škoda besed, saj se poznamo vem, kako mislite o stvari; prim. poznan\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
práta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n práta -e ž (ȃ) nižje pog. pečenka: jesti prato; kos prate \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pregúrati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pregúrati -am dov. (ȗ) nižje pog. prebiti, preživeti: bomo že kako pregurali \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prešlátati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prešlátati -am dov., tudi prešlatájte; tudi prešlatála (á ā) nižje pog. pretipati: sinu je prešlatala obleko / vse je hotel prešlatati \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
preštefnjáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n preštefnjáti -ám dov. (á ȃ) nižje pog. prebrskati, preiskati: preštefnjala je vse predale; preštefnjati žepe \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
preštépati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n preštépati -am dov. (ẹ́) nižje pog. narediti (okrasni) šiv, (okrasne) šive, zlasti s šivalnim strojem; prešiti: preštepati s svileno nitjo / preštepati rob obleke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
príčna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n príčna -e ž (ȋ) nižje pog. preprosto ležišče, pograd: jetnik je sedel na prično; prična s slamnjačo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prikomandírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prikomandírati -am dov. (ȋ) nižje pog. dobiti, priskrbeti: prikomandiral mu je delo; iz doline je prikomandiral vino \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prinášati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prinášati -am nedov. (ȃ) \n1. z nošenjem spravljati na določeno mesto: prinašati drva, vodo; kurir prinaša pošto / prinašati bolniku hrano / prinašati otrokom darila ob prihodu jim jih dajati\n // z nošenjem spravljati kaj kam z določenim namenom: prinašati na trg zelenjavo\n2. z delovanjem povzročati, da kaj kam pride zlasti po vodi, zraku: tok je prinašal hladno vodo; veter prinaša dim, smrad / ta veter prinaša dež\n3. nav. ekspr. prihajati h komu z namenom povedati mu kaj: prinašal jim je novice; prinašam ti njihove pozdrave / pogosto jim je prinašal podatke, obvestila jih obveščal, jim poročal\n // z objavo posredovati: časopis prinaša vrsto zanimivosti / revija prinaša članke z različnih področij v njej so objavljeni članki\n4. povzročati, da kaj nastane, se pojavi: gospodarski razvoj prinaša veliko novosti; neusklajeni predpisi prinašajo zmedo\n // povzročati, da je kdo deležen česa: otrok jim prinaša srečo in skrbi; trdili so, da jim prinašajo kulturo / pog. to delo prinaša dosti denarja s tem delom se dosti zasluži; trgovina mu prinaša izgubo s trgovino ima\n● ekspr. prinašati komu kaj na uho pripovedovati, kar se ne bi smelo; nižje pog. davkarijo okrog prinašati goljufati, varati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prinêsti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prinêsti -nêsem dov., prinésel prinêsla (é) \n1. z nošenjem spraviti na določeno mesto: prinesti orodje; prinesel je stol iz sobe; prinesti na glavi, v košari; prinesti s težavo, naskrivaj / prinesti pismo; osebno prinesti vabilo / konji so prinesli težke tovore; ekspr. čoln ga je prinesel na nasprotni breg s čolnom se je pripeljal\n // prinesti jesti, piti; nazadnje so jim prinesli kavo postregli s kavo\n // otrokom je vedno kaj prinesel ob prihodu dal; prinesel ji je šopek rož / pog. prinesel je slabo oceno dobil je; pog. profesor je zahteval, naj učenec prinese podpis staršev naj starši podpišejo; vse potrebne stvari so prinesli s seboj so imeli; pog. knjigo moraš prinesti nazaj vrniti\n // z nošenjem spraviti kaj kam z določenim namenom: prinesti mlet; prinesel je aparat v popravilo; prinesti pridelke naprodaj\n2. z delovanjem povzročiti, da kaj kam pride zlasti po vodi, zraku: tok je prinesel na breg veje; veter je prinesel dim, oddaljeno šumenje slapa / sivi oblaki so prinesli sneg\n // pog., ekspr. povzročiti, da kdo zlasti nepričakovano pride: kaj te je prineslo tako zgodaj; prineslo ga je srečno naključje / mrak ga je prinesel v mraku je prišel; kateri hudič te je prinesel ob tej uri ni prav, da si prišel ob tej uri; brezoseb. ravno zdaj ga je moralo prinesti tod mimo\n3. nav. ekspr. priti h komu z namenom povedati mu kaj: prinesel mu je žalostno novico; prinesli so jim pozdrave (od) prijateljev\n // z objavo sporočiti: časopis je prinesel najvažnejše dnevne novice / revija je prinesla več člankov s tega področja v njej je objavljenih; publ. tisk ni o tem še nič prinesel poročal\n4. povzročiti, da se kaj pojavi tam, kjer prej ni bilo: rastlino so prinesli v Evropo v srednjem veku / to bolezen so prinesli priseljenci\n5. povzročiti, da kaj nastane, se pojavi: hitra industrializacija je prinesla veliko novih izdelkov; izboljšave niso prinesle bistvenega napredka / starost prinese tegobe\n // povzročiti, da je kdo deležen česa: življenje ji je prineslo veliko gorja, skrbi; prinesel jim je nesrečo, radost / pog. nastopanje mu je prineslo dosti denarja z nastopanjem je zaslužil, dobil\n● dedek Mraz mu je prinesel sanke dal; dobil jih je ob novem letu; nevesta je dosti prinesla k hiši imela je veliko doto; vulg. vse mu mora prinesti k riti zelo mu mora streči; ekspr. prinesti komu kaj na nos, na ušesa povedati, kar se ne bi smelo; ekspr. to značilnost je prinesel s seboj na svet se je z njo rodil; ekspr. boš že še prinesel v moj mlin še boš potreboval mojo pomoč; ekspr. prinesti vse na krožniku, pladnju omogočiti, da kdo brez truda kaj doseže; nižje pog. zamujeno noter prinesti nadomestiti; nižje pog. okrog te je prinesel ogoljufal, prevaral; preg. ena lastovka ne prinese pomladi iz enega primera se ne morejo delati splošni sklepi; preg. izgovor je dober, tudi če ga pes na repu prinese v sili se izkoristi kakršnokoli opravičilo\nprinesèn tudi prinešèn -êna -o: na mizo prinesene jedi; od drugod prinesene rastline\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prišlapáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prišlapáti -ám dov. (á ȃ) nižje pog. drsaje priti; pridrsati: prišlapal je odpret \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
